Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6038327,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,1.9873054242,0.6624351414,2012775.66666667,3413255.14326754,5953762,84,6038327,3019163.5,4150148.99881974,5953762,84565,0,0.0,0.0,0,0,0,0,0,0,72,32,0.496826356,0.1656087853,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,78393,1,1,46,158,46,46,46.0,0.0,158,158,158.0,0.0,2602.2731621446,25.5124819818,78393.0,0.0,78393,78393,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,12.7562409909,12.7562409909,46,158,83.3333333333,64.6632301492,4181.3333333333,0,0,0,0,0,0,0,0,1,125.0,46.0,158.0,20,0,0,0,0,0,0,1,46,1,158,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,171,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,1076023.392,23391.81287,57.0,96.99484522,169,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11695.90643,11695.90643,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,344770,16,15,2212,8173,1595,0,138.25,393.0603855,1430,0,544.8666667,608.2161113,30121.5303,89.91501581,11492.33333,17215.26269,51551,1,344770,22984.66667,20176.34513,51572,49,203523,14537.35714,27445.82527,92439,1,0,0,0,0,332,312,46.40775009,43.50726571,0,1595,324.53125,535.3675243,286618.3861,0,0,0,1,0,0,0,0,0,335.0,138.25,544.8666667,332,0,0,0,0,0,0,16,2212,15,8173,8192,188,15,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30429,1,1,66,114,66,66,66.0,0.0,114,114,114.0,0.0,5915.409642,65.7267738,30429.0,0.0,30429,30429,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.8633869,32.8633869,66,114,82.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,123.0,66.0,114.0,20,0,0,0,0,0,0,1,66,1,114,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,26357,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,75.88117009,26357.0,0.0,26357,26357,26357,26357.0,0.0,26357,26357,0,0.0,0.0,0,0,0,0,0,0,40,0,75.88117009,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,63122,2,2,62,186,31,31,31.0,0.0,93,93,93.0,0.0,3928.899591,63.36934825,21040.66667,36398.47764,63070,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,40,31.68467412,31.68467412,31,93,55.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,69.75,31.0,93.0,64,0,0,0,0,0,0,2,62,2,186,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
48086,53,1,1,187,6,187,187,187.0,0.0,6,6,6.0,0.0,3641509.434,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,18867.92453,18867.92453,6,187,126.6666667,104.5003987,10920.33333,0,0,0,0,1,1,0,0,1,190.0,187.0,6.0,32,0,0,0,0,0,0,1,187,1,6,11,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60825,1,1,52,223,52,52,52.0,0.0,223,223,223.0,0.0,4521.167283,32.88121661,60825.0,0.0,60825,60825,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.4406083,16.4406083,52,223,109.0,98.72689603,9747.0,0,0,0,0,0,0,0,0,1,163.5,52.0,223.0,32,0,0,0,0,0,0,1,52,1,223,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,282813,1,1,48,154,48,48,48.0,0.0,154,154,154.0,0.0,714.2528809,7.071810702,282813.0,0.0,282813,282813,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,3.535905351,3.535905351,48,154,83.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,125.0,48.0,154.0,32,0,0,0,0,0,0,1,48,1,154,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6281130,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.95524213,1256226.0,2052211.28161393,4825116,43,6281130,2093710.0,2406872.58474623,4825116,283483,1172544,1172544.0,0.0,1172544,1172544,0,0,0,0,136,80,0.6368280867,0.3184140433,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,11584,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,804568,8,7,928,4526,373,0,116.0,162.265215,1336,0,646.5714286,628.5485548,6778.793091,18.64354536,57469.14286,113570.8597,437538,4,753243,107606.1429,148101.315,437538,14365,755277,125879.5,194747.9833,501164,4,0,0,0,0,172,152,9.94322419,8.700321166,0,1336,340.875,498.6413374,248643.1833,0,0,0,1,0,0,0,0,0,363.6,116.0,646.5714286,172,0,0,0,0,0,0,8,928,7,4526,8192,5840,7,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,957218,2,2,78,106,39,39,39.0,0.0,53,53,53.0,0.0,192.223714974,4.1787764125,319072.666666667,552646.605872445,957214,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,2.0893882062,2.0893882062,39,53,44.6,7.6681158051,58.8,0,0,0,0,0,0,0,0,1,55.75,39.0,53.0,40,0,0,0,0,0,0,2,78,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51650,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,335,16560,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,919,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,13057.67138,2176.278564,919.0,0.0,919,919,919,919.0,0.0,919,919,0,0.0,0.0,0,0,0,0,0,0,40,0,2176.278564,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63095,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,120612,4,2,152,414,38,38,38.0,0.0,207,207,207.0,0.0,4692.7337246709,49.7462939011,24122.4,33048.8334257051,62006,3,62012,20670.6666666667,35797.4487405644,62006,3,3,3.0,0.0,3,3,0,0,0,0,80,40,33.1641959341,16.582097967,38,207,86.2857142857,82.4635561642,6800.2380952381,0,0,0,0,0,0,0,0,0,100.6666666667,38.0,207.0,80,0,0,0,0,0,0,4,152,2,414,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,32853,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,197,2,2,66,170,33,33,33.0,0.0,85,85,85.0,0.0,1197969.543,20304.56853,65.66666667,110.2784355,193,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,10152.28426,10152.28426,33,85,53.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,67.25,33.0,85.0,64,0,0,0,0,0,0,2,66,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,331707,2,2,62,242,31,31,31.0,0.0,121,121,121.0,0.0,916.4714643,12.05883506,110569.0,191505.9296,331701,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,6.029417528,6.029417528,31,121,67.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,83.75,31.0,121.0,64,0,0,0,0,0,0,2,62,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,209315,13,8,1112,4496,629,0,85.53846154,180.3758185,1418,0,562.0,638.8608165,26792.15536,100.327258,10465.75,20106.33182,50241,4,209315,17442.91667,23999.62656,50426,4,159172,22738.85714,28256.67075,58303,4,0,0,0,0,428,264,62.10735017,38.21990779,0,1418,254.9090909,459.8016041,211417.5152,0,0,0,1,0,0,0,0,0,267.047619,85.53846154,562.0,428,0,0,0,0,0,0,13,1112,8,4496,65535,350,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5706210,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.700990675,1902070.0,3262334.63,5669029,93,5706210,2853105.0,3982317.911,5669029,37181,0,0.0,0.0,0,0,0,0,0,0,72,32,0.525743006,0.175247669,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,68897,1,1,49,114,49,49,49.0,0.0,114,114,114.0,0.0,2365.850472,29.02884015,68897.0,0.0,68897,68897,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.51442008,14.51442008,49,114,70.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,106.0,49.0,114.0,20,0,0,0,0,0,0,1,49,1,114,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,188,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,1382978.723,21276.59574,62.66666667,24.54248018,91,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,10638.29787,10638.29787,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
59494,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50121,38,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,315789.4737,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,26315.78947,26315.78947,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50745,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,5344,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,50261,2,2,90,164,45,45,45.0,0.0,82,82,82.0,0.0,5053.620103,79.58456855,16753.66667,29012.13971,50254,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,39.79228428,39.79228428,45,82,59.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,74.75,45.0,82.0,40,0,0,0,0,0,0,2,90,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,202,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,1861386.13861386,19801.9801980198,67.3333333333,75.1953012716,150,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,9900.9900990099,9900.9900990099,46,142,84.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
63449,48,2,2,12,4,6,6,6.0,0.0,2,2,2.0,0.0,333333.3333,83333.33333,16.0,23.38803113,43,2,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,48,41666.66667,41666.66667,2,6,4.4,2.19089023,4.8,1,0,0,0,1,0,0,0,1,5.5,6.0,2.0,40,0,0,0,0,0,0,2,12,2,4,0,1024,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,238,2,2,82,182,41,41,41.0,0.0,91,91,91.0,0.0,1109243.697,16806.72269,79.33333333,97.83830197,189,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,8403.361345,8403.361345,41,91,61.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,76.25,41.0,91.0,40,0,0,0,0,0,0,2,82,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,109,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,110091.7431,18348.62385,109.0,0.0,109,109,109,109.0,0.0,109,109,0,0.0,0.0,0,0,0,0,0,0,40,0,18348.62385,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,185583,3,4,443,872,437,0,147.6666667,250.5879752,860,0,218.0,428.0093457,7085.778331,37.7189721,30930.5,53845.30244,138376,4,161836,80918.0,81257.88287,138376,23460,162295,54098.33333,93378.2128,161922,4,0,0,0,0,72,92,16.16527376,21.55369835,0,860,164.375,319.4915324,102074.8393,0,0,0,1,0,0,0,0,1,187.8571429,147.6666667,218.0,72,0,0,0,0,0,0,3,443,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,589990,1,1,59,317,59,59,59.0,0.0,317,317,317.0,0.0,637.2989373,3.389887964,589990.0,0.0,589990,589990,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1.694943982,1.694943982,59,317,145.0,148.9563695,22188.0,0,0,0,0,0,0,0,0,1,217.5,59.0,317.0,32,0,0,0,0,0,0,1,59,1,317,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
56129,999432,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12.00681987,2.001136646,999432.0,0.0,999432,999432,999432,999432.0,0.0,999432,999432,0,0.0,0.0,0,0,0,0,0,0,40,0,2.001136646,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5302,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
60692,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,119,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,194,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,989690.7216,20618.5567,64.66666667,71.14304838,142,2,2,2.0,0.0,2,2,50,50.0,0.0,50,50,0,0,0,0,40,40,10309.27835,10309.27835,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,26876590,3,3,161,358,64,43,53.6666666667,10.5039675044,185,59,119.3333333333,63.1690852659,19.3104854448,0.2232426063,5375318.0,11078287.5115065,25176526,30377,26846213,13423106.5,16665688.7100211,25207528,1638685,25755548,12877774.0,17436021.4440474,25206903,548645,0,0,0,0,92,92,0.1116213031,0.1116213031,43,185,83.2857142857,50.1720848205,2517.2380952381,0,0,0,0,0,0,0,0,1,97.1666666667,53.6666666667,119.3333333333,92,0,0,0,0,0,0,3,161,3,358,-1,-1,2,20,1669687.0,0.0,1669687,1669687,25176526.0,0.0,25176526,25176526,0
52278,19464,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,924.784217,154.1307028,9732.0,13733.4279,19443,21,19464,19464.0,0.0,19464,19464,0,0.0,0.0,0,0,0,0,0,0,40,20,102.7538019,51.37690095,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,31,256,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
58710,27,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,37037.03704,37037.03704,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,218,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1266055.046,18348.62385,72.66666667,42.72391992,122,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9174.311927,9174.311927,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
21,8758097,9,15,103,188,24,0,11.44444444,9.153020145,34,0,12.53333333,14.54975045,33.2263961,2.740321328,380786.8261,999399.8942,3371730,3,6383723,797965.375,1480707.418,3415392,3,8758011,625572.2143,1235063.284,3371730,3,0,0,0,0,296,488,1.027620498,1.71270083,0,34,11.64,12.55282173,157.5733333,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,7
43380,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,64066942,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,1.1550418623,0.0312173476,64066942.0,0.0,64066942,64066942,64066942,64066942.0,0.0,64066942,64066942,0,0.0,0.0,0,0,1,0,0,0,64,0,0.0312173476,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,64,0,0,0,0,0,0,2,74,0,0,33304,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,2004694,7,6,1452,1072,1025,0,207.4285714,383.0386652,949,0,178.6666667,379.5268985,1259.045021,6.484780221,167057.8333,576730.9496,1998423,26,6271,1045.166667,975.0268543,2249,149,2004414,400882.8,893067.1112,1998449,425,0,0,0,0,152,132,3.491804734,2.992975487,0,1025,180.2857143,354.9854663,126014.6813,0,0,1,1,0,0,0,1,0,194.1538462,207.4285714,178.6666667,152,0,0,0,0,0,0,7,1452,6,1072,65535,8,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31502,1,1,52,80,52,52,52.0,0.0,80,80,80.0,0.0,4190.210145,63.48803251,31502.0,0.0,31502,31502,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,31.74401625,31.74401625,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92.0,52.0,80.0,32,0,0,0,0,0,0,1,52,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23835,2,2,82,146,41,41,41.0,0.0,73,73,73.0,0.0,9565.764632,167.8204321,7945.0,13717.86004,23785,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,64,83.91021607,83.91021607,41,73,53.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,67.25,41.0,73.0,40,0,0,0,0,0,0,2,82,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,118187100,17,19,876,5054,276,0,51.52941176,83.63545723,1460,0,266.0,477.5673309,50.17468065,0.304601771,3376774.286,13800000.0,58700000,1,118000000,7386693.187,20000000.0,58800000,18,118000000,6561049.278,19000000.0,58800000,1,0,0,0,0,364,392,0.143839725,0.160762046,0,1460,160.2702703,359.6406114,129341.3694,0,0,0,1,0,0,0,0,1,164.7222222,51.52941176,266.0,364,0,0,0,0,0,0,17,876,19,5054,8192,127,7,20,326541.0,208869.4437,474234,178848,58600000.0,184307.3825,58700000,58400000,0
80,6012509,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665279669,2004169.667,3439372.342,5975558,87,6012509,3006254.5,4199229.281,5975558,36951,0,0.0,0.0,0,0,0,0,0,0,104,40,0.498959752,0.166319917,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,118674300,35,42,1103,60813,322,0,31.51428571,68.17295109,2920,0,1447.928571,1015.543382,521.7304842,0.648834668,1561503.947,9417333.704,58900000,0,119000000,3490419.206,14000000.0,58900000,49,119000000,2893882.537,12800000.0,59000000,0,0,0,0,0,712,852,0.294924849,0.353909819,0,2920,793.7948718,1028.057788,1056902.815,0,0,0,1,0,0,0,0,1,804.1038961,31.51428571,1447.928571,712,0,0,0,0,0,0,35,1103,42,60813,8192,32,34,20,132981.0,87689.72615,194987,70975,58500000.0,675084.0364,58900000,58000000,0
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,113618450,83,93,26364,45619,755,0,317.6385542169,328.281058134,1870,0,490.5268817204,475.8383583647,633.550272865,1.5490441913,649248.285714285,2226478.10169304,10098529,1,113618450,1385590.85365854,3109124.40991839,10098529,2,113538918,1234118.67391304,2985200.81638589,10218133,1,0,0,0,0,1672,1956,0.7305151584,0.8185290329,0,1870,406.6836158192,420.6671668212,176960.865241397,0,0,0,1,0,0,0,0,1,408.9943181818,317.6385542169,490.5268817204,1672,0,0,0,0,0,0,83,26364,93,45619,8192,327,82,20,996122.0,1779819.81282146,5304141,50754,8457780.41666667,1929145.97043239,10098529,6108186,0
443,180251,13,10,921,4134,294,0,70.8461538462,93.80018315,1410,0,413.4,561.6086419088,28044.2272164926,127.5998468802,8193.2272727273,11957.2678075754,34999,2,180251,15020.9166666667,13137.4243598434,36334,3,112838,12537.5555555556,20743.7639250397,53913,2,0,0,0,0,272,212,72.1216525845,55.4781942957,0,1410,210.625,398.5711231605,158858.940217391,0,0,0,1,0,0,0,0,0,219.7826086957,70.8461538462,413.4,272,0,0,0,0,0,0,13,921,10,4134,8192,123,12,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,192995,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1057.022203,20.72592554,64331.66667,111418.787,192987,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,10.36296277,10.36296277,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,217,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,1142857.143,18433.17972,72.33333333,118.3610296,209,3,3,3.0,0.0,3,3,5,5.0,0.0,5,5,0,0,0,0,40,40,9216.589862,9216.589862,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,40,0,0,0,0,0,0,2,76,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,936,2,2,84,192,42,42,42.0,0.0,96,96,96.0,0.0,294871.7949,4273.504274,312.0,534.3379081,929,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,2136.752137,2136.752137,42,96,63.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,79.5,42.0,96.0,40,0,0,0,0,0,0,2,84,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2869,74,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,24.66666667,38.42308334,69,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,48,40,27027.02703,27027.02703,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
